source_type,product_id,product_name,estado_producto,es_estacional,meses_estacionales,ultima_actividad,stock_actual,stock_minimo,stock_maximo,lead_time_dias,lote_minimo_produccion,observacion
PT,PT_3899,SMART SELECTION LAUREL TWOPACK 30G (3899),activo,False,"febrero, junio, diciembre",2026-03-01,,,,,,
PT,PT_3813,SMART SELECTION OREGANO TWOPACK 60G (3813),activo,False,"diciembre, octubre, enero",2026-03-01,,,,,,
PT,PT_3806,SMART SELECTION PAPRIKA TWOPACK 250G (3806),activo,False,"junio, diciembre, febrero",2026-03-01,,,,,,
PT,PT_3837,SMART SELECTION PIMIENTA MOLIDA TWOPACK 300G (3837),activo,False,"junio, marzo, diciembre",2026-03-01,,,,,,
PT,PT_3905,SMART SELECTION ROMERO TWOPACK 250G (3905),activo,False,"julio, junio, marzo",2026-03-01,,,,,,
PT,PT_5414,SUPER AJO PAST BOT 355(5414),activo,False,"marzo, febrero, enero",2026-03-01,,,,,,
PT,PT_5421,SUPER AJO PAST BOT 470(5421),activo,False,"marzo, diciembre, enero",2026-03-01,,,,,,
PT,PT_5407,SUPER AJO PASTA DP 200(5407),activo,False,"marzo, agosto, diciembre",2026-03-01,,,,,,
PT,PT_5339,SUPER MANI PAST DOYP 200(5339),activo,False,"febrero, marzo, abril",2026-03-01,,,,,,
PT,PT_0354,SUPERMAXI ACEITE DE GIRASOL 1LT (0354),activo,False,febrero,2026-02-01,,,,,,
PT,PT_2946,SUPERMAXI ACHIOTE ACEITE 1000 ML (2946),activo,False,"octubre, marzo, abril",2026-03-01,,,,,,
PT,PT_7829,SUPERMAXI ACHIOTE ACEITE 190 ML (7829),activo,False,"febrero, diciembre, octubre",2026-03-01,,,,,,
PT,PT_0438,SUPERMAXI ALPISTE 500G(0438),activo,False,"febrero, enero, marzo",2026-03-01,,,,,,
PT,PT_4805,SUPERMAXI ARROZ CEBADA 500G(4805),activo,False,"octubre, diciembre, febrero",2026-03-01,,,,,,
PT,PT_4775,SUPERMAXI HARINA ARVEJA 500G(4775),activo,False,"diciembre, marzo, julio",2026-03-01,,,,,,
PT,PT_4799,SUPERMAXI HARINA HABA 500G(4799),activo,False,"diciembre, septiembre, julio",2026-03-01,,,,,,
PT,PT_4782,SUPERMAXI HARINA MAIZ 500G(4782),activo,False,"marzo, enero, diciembre",2026-03-01,,,,,,
PT,PT_4829,SUPERMAXI HARINA PLATANO 500G(4829),activo,False,"julio, febrero, agosto",2026-03-01,,,,,,
PT,PT_6687,SUPERMAXI MANI GRANO 500G(6687),activo,False,"marzo, agosto, febrero",2026-03-01,,,,,,
PT,PT_4812,SUPERMAXI MANI TOSTADO 500G(4812),activo,False,"febrero, octubre, diciembre",2026-03-01,,,,,,
PT,PT_2036,SUPERMAXI SAL PARRILLERA 500G (2036),activo,False,febrero,2026-02-01,,,,,,
PT,PT_2650,TAMARINDO PULPA DOYPACK 150G(2650),inactivo,True,"enero, marzo, junio",2025-01-01,,,,,,
PT,PT_1746,TAMARINDO PULPA FRASCO 250G.(1746)..,activo,False,"marzo, enero, abril",2026-03-01,,,,,,
PT,PT_6122,TOMATE DESHIDRATADAS 1 KILO (6122),inactivo,False,"noviembre, octubre",2023-11-01,,,,,,
PT,PT_4258,TOMATE DESHIDRATADO FCO 20G(4258),inactivo,False,"enero, abril, junio",2024-01-01,,,,,,
PT,PT_7908,TOMILLO DESHIDRATADO KILO (7908),activo,False,"enero, febrero, agosto",2026-03-01,,,,,,
PT,PT_2001,TOMILLO DISP X 10 $0.25(2001),activo,False,"enero, febrero, julio",2026-03-01,,,,,,
PT,PT_1028,TOMILLO FCO 20G(1028),activo,False,"enero, febrero, marzo",2026-03-01,,,,,,
PT,PT_9902,TOMILLO FCO LINEAL 50G(9902),activo,False,"diciembre, julio, enero",2026-02-01,,,,,,
PT,PT_6093,TOMILLO FDA. 25 GRS.(6093),activo,False,"enero, marzo, diciembre",2026-03-01,,,,,,
PT,PT_6109,TOMILLO FDA. 50 GRS. (6109),activo,False,"enero, marzo, febrero",2025-06-01,,,,,,
PT,PT_0782,VALLES ANDINOS ACHIOTE ACEITE BOTELLA 440G(0782),activo,True,"enero, mayo, marzo",2026-01-01,,,,,,
PT,PT_7782,VALLES ANDINOS AJO PASTA BOTELLA 470G(7782),activo,True,"marzo, junio, mayo",2026-01-01,,,,,,
PT,PT_3005,VIC LOP AJO PASTA BOT 300 GRS (3005),inactivo,True,"febrero, agosto, mayo",2024-02-01,,,,,,
PT,PT_4470,ZANAHORIAS DESHIDRAT FCO 45G(4470),inactivo,True,"febrero, diciembre, marzo",2024-05-01,,,,,,
PT,PT_6115,ZANAHORIAS DESHIDRATADAS 1 KILO (6115),activo,True,"mayo, septiembre, octubre",2025-12-01,,,,,,
